transaction_id,account_id,account_type,date,merchant_name,raw_description,amount,currency,pending
af042192-0852-45ef-ae2b-1e579230e368,chk_0001,checking,2026-04-20,City Medical Clinic,CITY MEDICAL CLINIC WEB PYMT,91.38,USD,False
43a2a888-15af-4be1-a946-46053d3c2bdf,cc_0001,credit_card,2026-04-22,Chevron,CHEVRON #5735 LEEBERG FL,52.32,USD,False
f3106f90-ceea-44b2-aa80-10b1bfb6fef4,cc_0001,credit_card,2026-04-23,Panera Bread,POS DEBIT PANERA BREAD,47.86,USD,False
d10db8f0-e2d3-4dc2-8564-6247deafb094,chk_0001,checking,2026-04-23,City Medical Clinic,POS DEBIT CITY MEDICAL CLINIC,54.57,USD,False
48bfbf09-1048-4e26-9d13-5b251bc1a07a,chk_0001,checking,2026-04-23,Marriott Hotels,MARRIOTT HOTELS #8932 WEST KYLEBOROUGH MA,656.9,USD,False
e750149f-41db-47d4-9d40-3fa345daa450,cc_0001,credit_card,2026-04-24,City Metro Transit,CITY METRO TRANSIT WEB PYMT,20.94,USD,False
03aaaf89-356e-4876-9f11-fda0ba2ea66b,chk_0001,checking,2026-04-24,Acme Corp Payroll,Acme Corp Payroll,-2100.0,USD,False
1d2f68a0-a7d9-42c9-9af9-32390ec0cbe5,cc_0001,credit_card,2026-04-26,ExxonMobil,EXXONMOBIL #5480 WEST MEGANVILLE NY,58.2,USD,False
c01b8dba-37a9-4a34-9f0b-a7a671a40d3d,chk_0001,checking,2026-04-27,Peet's Coffee,Peet's Coffee,4.21,USD,False
5f5cd807-3d82-4da9-9a8a-e30568b7bc67,cc_0001,credit_card,2026-04-28,Delta Air Lines,POS DEBIT DELTA AIR LINES,628.46,USD,False
2c3cce5c-ff2f-4099-a288-8593605ba055,cc_0001,credit_card,2026-04-30,Whole Foods Market,Whole Foods Market,100.01,USD,False
dbc9ff71-8214-4178-8b3d-de712214cd57,cc_0001,credit_card,2026-05-01,Starbucks,POS DEBIT STARBUCKS,8.99,USD,False
f53d28af-4d9f-49c9-a2e3-93d9cbdff30f,chk_0001,checking,2026-05-01,Parkview Apartments Management,PARKVIEW APARTMENTS MANAGEMENT WEB PYMT,1450.0,USD,False
3bc1085e-7ae3-4f5d-9b03-a3ca5672d83d,chk_0001,checking,2026-05-01,Walgreens,WALGREENS #6262 MCKEEBOROUGH MN,83.31,USD,False
98b351d9-7679-40bc-ae68-9e13511408cd,chk_0001,checking,2026-05-02,Transfer to Savings,ONLINE TRANSFER TO SAVINGS xxxx0001,300.0,USD,False
f749bd7e-cd43-4ee0-b4f5-bd7879073181,sav_0001,savings,2026-05-02,Transfer from Checking,ONLINE TRANSFER FROM CHECKING xxxx0001,-300.0,USD,False
1e589e25-d40a-4bae-b9fc-1b252b0f2a6f,cc_0001,credit_card,2026-05-03,Netflix,NETFLIX WEB PYMT,15.99,USD,False
c77985ab-9b94-46df-865a-0d8343cbcf12,cc_0001,credit_card,2026-05-03,CVS Pharmacy,CVS PHARMACY WEB PYMT,86.53,USD,False
a36d458c-d7f0-4bb1-8549-2feac2167c20,cc_0001,credit_card,2026-05-03,Uber,Uber,8.25,USD,False
fc5ebb1d-fa7c-4683-a591-8cf5c0af180f,chk_0001,checking,2026-05-03,Uber,SQ *UBER,10.95,USD,False
859259ae-d6d0-4cd6-aa35-e8a272728b9f,cc_0001,credit_card,2026-05-05,Spotify,POS DEBIT SPOTIFY,10.99,USD,False
87921582-f30f-4bad-8038-e469869a517d,chk_0001,checking,2026-05-05,Best Buy,SQ *BEST BUY,131.4,USD,False
2f6da972-630a-49e4-bb8b-4962457abc9f,cc_0001,credit_card,2026-05-06,Walgreens,POS DEBIT WALGREENS,113.26,USD,False
f8efc1a8-0d28-4e12-b1ce-9ee92f870580,cc_0001,credit_card,2026-05-07,Planet Fitness,PLANET FITNESS #4593 LAKE DENISEVILLE AR,39.99,USD,False
103a55a0-693d-437d-b901-186653095f7c,chk_0001,checking,2026-05-07,Shell,SHELL #4050 ANGELAVILLE VT,43.23,USD,False
d923c4ad-58db-48d1-aea0-c63d812d3052,chk_0001,checking,2026-05-08,Acme Corp Payroll,Acme Corp Payroll,-2100.0,USD,False
a8dbaf59-59c8-4669-8836-947c207e5e5f,chk_0001,checking,2026-05-08,Airbnb,AIRBNB WEB PYMT,520.43,USD,False
5782f9c3-1a31-480e-9a94-1c8aa45239d9,cc_0001,credit_card,2026-05-11,Local Bowling Alley,Local Bowling Alley,26.4,USD,False
4383eb54-f4d0-4d40-8112-531824c2aa63,chk_0001,checking,2026-05-12,Verizon Wireless,SQ *VERIZON WIRELESS,85.65,USD,False
7c11f54a-e4f8-4bff-b75c-5d0b5471394d,chk_0001,checking,2026-05-14,Comcast Xfinity,COMCAST XFINITY WEB PYMT,69.35,USD,False
e0e4882f-5cae-4280-96f7-9b1d25090a17,cc_0001,credit_card,2026-05-15,Airbnb,AIRBNB #7021 WEST JEFFREYMOUTH CT,727.38,USD,False
f3d5f3a8-d0f5-460d-9550-efc3ac52c18c,chk_0001,checking,2026-05-15,Marriott Hotels,SQ *MARRIOTT HOTELS,718.01,USD,False
5cfaaccc-7768-482e-8b36-ceeddda331dc,cc_0001,credit_card,2026-05-16,Shell,POS DEBIT SHELL,68.29,USD,False
7bad6a93-35dd-4f76-b014-e6ab62731715,cc_0001,credit_card,2026-05-17,Target,TARGET #3616 SOUTH WAYNEBURY MS,27.74,USD,False
cc9cf2eb-a87b-4244-b675-c7060f07c995,chk_0001,checking,2026-05-17,Panera Bread,Panera Bread,35.68,USD,False
c8c2ded1-8b6f-4089-873f-5d77443bef9c,chk_0001,checking,2026-05-18,State Farm Insurance,POS DEBIT STATE FARM INSURANCE,120.0,USD,False
ec11206b-7a4e-4620-85d1-479e3afd06d7,chk_0001,checking,2026-05-18,Lyft,Lyft,16.15,USD,False
76014c6e-13c8-4e04-a17e-84b8598f7bc2,cc_0001,credit_card,2026-05-19,Marriott Hotels,MARRIOTT HOTELS WEB PYMT,756.52,USD,False
e0b3433c-aba6-46c2-b770-3f7c9cca1a84,chk_0001,checking,2026-05-22,Acme Corp Payroll,ACME CORP PAYROLL WEB PYMT,-2100.0,USD,False
e833f387-d564-4617-8975-7a1ba67ab4dd,cc_0001,credit_card,2026-05-25,Airbnb,SQ *AIRBNB,301.62,USD,False
f45b520a-8247-43b2-8d73-7cf465765bf6,cc_0001,credit_card,2026-05-25,Marriott Hotels,MARRIOTT HOTELS WEB PYMT,237.18,USD,False
008af5f7-49a2-4078-b608-a4d9f72aae7d,cc_0001,credit_card,2026-05-27,Local Coffee Co,POS DEBIT LOCAL COFFEE CO,8.89,USD,False
57a71aba-8eeb-4f07-ac8d-e522fcb7ccd6,cc_0001,credit_card,2026-05-28,Trader Joe's,TRADER JOES #2044 BROWNFORT PA,91.51,USD,False
aaef75ce-715c-48fb-9d79-652a6a32ed8d,cc_0001,credit_card,2026-05-28,Trader Joe's,TRADER JOES #2044 BROWNFORT PA,91.51,USD,False
a3a9f09c-1573-4278-80b7-c57868d2694e,cc_0001,credit_card,2026-05-29,Walgreens,WALGREENS WEB PYMT,54.44,USD,False
314f9c13-c17b-457c-9bf7-6299faa63c7d,cc_0001,credit_card,2026-05-30,Kroger,Kroger,102.37,USD,False
5797b6de-f210-4396-b6f4-db8d52c88f1f,cc_0001,credit_card,2026-05-30,Whole Foods Market,WHOLE FOODS MARKET #7698 LAKE ZACHARYBURY VT,138.41,USD,False
ad9bd44a-81d2-442b-8e59-45695e066c33,cc_0001,credit_card,2026-05-31,Amazon,AMAZON WEB PYMT,51.59,USD,False
c8ec0d3d-bfa7-40fe-b687-23de98795682,chk_0001,checking,2026-06-01,Parkview Apartments Management,SQ *PARKVIEW APARTMENTS MANAGEMENT,1450.0,USD,False
4d96eccf-f3d3-4fee-8bad-a0163213e85e,chk_0001,checking,2026-06-02,Transfer to Savings,ONLINE TRANSFER TO SAVINGS xxxx0001,300.0,USD,False
3aa15333-c081-4986-9e6e-b8035080b934,sav_0001,savings,2026-06-02,Transfer from Checking,ONLINE TRANSFER FROM CHECKING xxxx0001,-300.0,USD,False
db685191-7900-4df1-a9e7-7a828d495e62,cc_0001,credit_card,2026-06-03,Netflix,NETFLIX WEB PYMT,15.99,USD,False
6b11a85e-f3f6-441e-a83f-4f158619a4a1,cc_0001,credit_card,2026-06-03,Whole Foods Market,WHOLE FOODS MARKET WEB PYMT,137.53,USD,False
939cfe16-1e0c-4e4d-aab6-3f5e529a3456,cc_0001,credit_card,2026-06-03,Chipotle,Chipotle,43.48,USD,False
feecd7c5-3378-4516-bc9d-f15d5ca5af2f,cc_0001,credit_card,2026-06-03,Uber,POS DEBIT UBER,34.61,USD,False
f3a28e79-2d50-4caf-bfa8-823b6712654c,cc_0001,credit_card,2026-06-04,Trader Joe's,POS DEBIT TRADER JOES,96.99,USD,False
0c6caf64-2879-4afc-8721-f21e114eeb53,cc_0001,credit_card,2026-06-05,Spotify,SPOTIFY WEB PYMT,10.99,USD,False
5a409e58-1ee9-4a2d-a138-b4d321248928,chk_0001,checking,2026-06-05,Acme Corp Payroll,ACME CORP PAYROLL WEB PYMT,-2100.0,USD,False
acc86ae8-5106-4e90-b084-90c12d34b05b,cc_0001,credit_card,2026-06-06,AMC Theatres,AMC THEATRES #4088 ZAVALAVIEW WA,22.38,USD,False
c7f46426-c014-428d-bc28-93f64fe0aa80,chk_0001,checking,2026-06-06,Uber,UBER #6253 POLLARDFORT SC,30.03,USD,False
bbd87c73-464d-4fbd-ae25-ec69aef6e72c,cc_0001,credit_card,2026-06-07,Planet Fitness,SQ *PLANET FITNESS,39.99,USD,False
36cb0f69-e2b6-4034-87f1-0243aa283231,cc_0001,credit_card,2026-06-07,Chipotle,Chipotle,54.9,USD,False
5a2e1749-adb1-4582-9988-eb2f0967a4bf,cc_0001,credit_card,2026-06-07,Kroger,Kroger,75.48,USD,False
c5469817-5878-4fb2-ba32-3e2c43d19f17,cc_0001,credit_card,2026-06-10,AMC Theatres,AMC Theatres,22.75,USD,False
cf57cd1c-257b-457c-a614-dccbe3f592cd,chk_0001,checking,2026-06-12,Verizon Wireless,VERIZON WIRELESS WEB PYMT,86.58,USD,False
7398ccdc-9d3d-43dd-8a62-e5ff261fe1f0,chk_0001,checking,2026-06-12,Local Coffee Co,LOCAL COFFEE CO #3365 HAYSSIDE NJ,6.37,USD,False
0282a814-face-4571-bfee-b3a569ee165b,cc_0001,credit_card,2026-06-14,Local Bowling Alley,SQ *LOCAL BOWLING ALLEY,25.94,USD,False
6218355f-7c70-4203-ab86-5bb4e00e5ba1,chk_0001,checking,2026-06-14,Comcast Xfinity,Comcast Xfinity,70.35,USD,False
3c02a1dd-b189-454e-bbee-8c2be00db627,chk_0001,checking,2026-06-15,CVS Pharmacy,CVS PHARMACY WEB PYMT,74.05,USD,False
004e661c-2f9d-4380-a88c-1aee9acd1eed,chk_0001,checking,2026-06-15,Amazon,Amazon,124.81,USD,False
fd487764-75bc-401c-8b69-29502dc5614d,cc_0001,credit_card,2026-06-17,Marriott Hotels,MARRIOTT HOTELS WEB PYMT,731.64,USD,False
725d1f4e-58bf-487c-a6f4-ca9058fc0f2f,cc_0001,credit_card,2026-06-18,Lyft,Lyft,21.85,USD,False
1d9d0d4f-d1ac-41ef-b7b1-372cf3f5955c,chk_0001,checking,2026-06-18,State Farm Insurance,State Farm Insurance,120.0,USD,False
03575e59-e221-4aa4-9b92-b13f0567c94c,chk_0001,checking,2026-06-19,Acme Corp Payroll,SQ *ACME CORP PAYROLL,-2100.0,USD,False
d28bafee-3717-4928-b32f-0a17f7262487,chk_0001,checking,2026-06-19,Chevron,SQ *CHEVRON,42.13,USD,False
a897d70e-8e9d-4a9c-b750-ce55568dae1f,cc_0001,credit_card,2026-06-21,Local Diner,SQ *LOCAL DINER,60.47,USD,False
05f746a0-a7ef-4cf6-befd-aeeb1099ff4b,chk_0001,checking,2026-06-21,Whole Foods Market,WHOLE FOODS MARKET WEB PYMT,46.64,USD,False
5d26d16e-bf6d-499f-a3c6-d14a6af5ccc8,cc_0001,credit_card,2026-06-22,Target,TARGET WEB PYMT,90.99,USD,False
14f48121-69e2-4858-8771-e8f85390bebb,cc_0001,credit_card,2026-06-24,Safeway,POS DEBIT SAFEWAY,88.63,USD,False
ce0d4c83-554c-495a-9879-97d503c84284,cc_0001,credit_card,2026-06-24,Chevron,SQ *CHEVRON,39.2,USD,False
60189500-b5c9-49cb-94f7-604257c1a911,cc_0001,credit_card,2026-06-24,Target,SQ *TARGET,43.69,USD,False
f4c9282a-e418-4341-9719-bf566b4310c0,chk_0001,checking,2026-06-26,Local Coffee Co,Local Coffee Co,5.16,USD,False
5f174977-373b-4425-b6a7-c88569c8d13d,cc_0001,credit_card,2026-06-27,Best Buy,POS DEBIT BEST BUY,171.49,USD,False
756c2d79-a0d6-4c4d-b8e0-5d2a4f66cdf3,cc_0001,credit_card,2026-06-27,Walgreens,WALGREENS WEB PYMT,21.35,USD,False
7621cf15-2b5e-498d-a291-c19746d2fa99,cc_0001,credit_card,2026-06-28,Whole Foods Market,Whole Foods Market,121.49,USD,False
be4c03af-4a5c-402d-af11-ec0f12de6711,cc_0001,credit_card,2026-06-28,CVS Pharmacy,CVS Pharmacy,15.69,USD,False
1b0f76e3-2e5d-4fee-b4b6-aef3f011dbd1,cc_0001,credit_card,2026-06-30,Panera Bread,PANERA BREAD WEB PYMT,19.89,USD,False
21112779-9add-4032-9673-a7aaac8aec93,cc_0001,credit_card,2026-06-30,Steam Games,Steam Games,28.86,USD,False
c1f89d13-45b7-4ebe-83a5-1a96baf638aa,cc_0001,credit_card,2026-06-30,Walgreens,Walgreens,82.72,USD,False
5ba496cf-7951-4655-b98a-df308dbdc5b5,cc_0001,credit_card,2026-06-30,Shell,SHELL WEB PYMT,66.05,USD,False
63cebd18-d68e-4dad-bec4-6d5837bdc0c0,chk_0001,checking,2026-07-01,Parkview Apartments Management,PARKVIEW APARTMENTS MANAGEMENT WEB PYMT,1450.0,USD,False
0f49f117-1ef8-4b86-91dc-de76faf9f507,chk_0001,checking,2026-07-02,Transfer to Savings,ONLINE TRANSFER TO SAVINGS xxxx0001,300.0,USD,False
5e75911d-fb3b-431e-8f96-60d0e8843917,sav_0001,savings,2026-07-02,Transfer from Checking,ONLINE TRANSFER FROM CHECKING xxxx0001,-300.0,USD,False
86c62414-4dbe-434e-b9cb-6ab759b82bda,cc_0001,credit_card,2026-07-03,Netflix,NETFLIX WEB PYMT,15.99,USD,False
d80055f5-b820-4a81-8fa6-25efed6b216c,chk_0001,checking,2026-07-03,Acme Corp Payroll,ACME CORP PAYROLL WEB PYMT,-2100.0,USD,False
fc019b53-1f91-4ca8-ab35-61d2e86d8dc9,cc_0001,credit_card,2026-07-04,ExxonMobil,ExxonMobil,39.03,USD,False
1446cbc8-d6d2-462b-87b5-4ba0de18cf43,cc_0001,credit_card,2026-07-05,Spotify,SPOTIFY #1916 WEST ALLISON PA,10.99,USD,False
b604c314-e07e-452a-8bb5-a745e0762809,cc_0001,credit_card,2026-07-05,City Metro Transit,POS DEBIT CITY METRO TRANSIT,34.39,USD,False
73ef8cfd-8f05-492f-aa3d-f9996ca38be7,cc_0001,credit_card,2026-07-06,Best Buy,POS DEBIT BEST BUY,177.96,USD,False
0cf62134-7d1e-477f-87c5-6731cf5fa06e,cc_0001,credit_card,2026-07-07,Planet Fitness,POS DEBIT PLANET FITNESS,39.99,USD,False
c0ffc679-a742-463e-a596-67cbbebe2933,cc_0001,credit_card,2026-07-07,Olive Garden,Olive Garden,59.66,USD,False
b93f39f4-9bd9-4ba8-83f3-886dc84e9263,chk_0001,checking,2026-07-09,Local Coffee Co,POS DEBIT LOCAL COFFEE CO,5.2,USD,False
93246690-9d05-4397-8903-39e0f1a59e08,chk_0001,checking,2026-07-09,Local Bowling Alley,Local Bowling Alley,17.0,USD,False
67f42b4b-a894-438f-a1ac-165e0e5dba13,cc_0001,credit_card,2026-07-12,Amazon,Amazon,35.03,USD,False
76156b52-bf5b-446c-8fde-ad35eb2f8bff,chk_0001,checking,2026-07-12,Verizon Wireless,VERIZON WIRELESS WEB PYMT,87.51,USD,False
08926a8c-9890-496a-aa13-a4f4d7a56a9f,cc_0001,credit_card,2026-07-13,Amazon,POS DEBIT AMAZON,212.1,USD,False
fa1da2e0-3ed3-4647-98c8-bc5544cf689e,cc_0001,credit_card,2026-07-13,Olive Garden,Olive Garden,52.37,USD,False
e237a589-3921-434c-a0e2-413a96fd0a7e,cc_0001,credit_card,2026-07-14,Olive Garden,SQ *OLIVE GARDEN,71.11,USD,False
ea91ba45-0646-48f6-915f-14c4482d8d78,chk_0001,checking,2026-07-14,Comcast Xfinity,Comcast Xfinity,70.83,USD,False
c5cbd071-5eed-4aae-bbe1-c044286ee278,cc_0001,credit_card,2026-07-15,Nike,POS DEBIT NIKE,103.53,USD,False
992d6ef5-0786-4b97-9320-2929c8d57940,cc_0001,credit_card,2026-07-15,Local Diner,LOCAL DINER WEB PYMT,46.23,USD,False
f63ac14d-6d38-48d2-ae77-259b3b95c964,cc_0001,credit_card,2026-07-16,Walgreens,Walgreens,94.94,USD,False
4c634b4c-3412-4120-87c8-770a2cff114a,cc_0001,credit_card,2026-07-16,Chipotle,CHIPOTLE #9898 SOUTH VICKI WA,85.28,USD,False
6b57fb23-66ec-445e-b1df-8299badb2bbf,chk_0001,checking,2026-07-16,Delta Air Lines,POS DEBIT DELTA AIR LINES,597.69,USD,False
e91c1c7c-188c-4ede-b550-da80aee34b35,cc_0001,credit_card,2026-07-17,City Medical Clinic,City Medical Clinic,73.25,USD,False
cbbd0c39-c184-49cc-9a64-b056e1a6bf16,cc_0001,credit_card,2026-07-17,Olive Garden,OLIVE GARDEN WEB PYMT,81.8,USD,False
09cd96e1-675a-4464-a614-33ea17f053cd,chk_0001,checking,2026-07-17,Acme Corp Payroll,SQ *ACME CORP PAYROLL,-2100.0,USD,False
d45b6270-7921-4985-a339-0da2169ae856,cc_0001,credit_card,2026-07-18,Local Diner,LOCAL DINER WEB PYMT,94.44,USD,False
1ae16152-938e-4d4f-953d-9eb080f1ef65,chk_0001,checking,2026-07-18,State Farm Insurance,POS DEBIT STATE FARM INSURANCE,120.0,USD,False
0b062f87-2f81-4b93-be49-a9888f72a6e0,cc_0001,credit_card,2026-07-19,Local Coffee Co,Local Coffee Co,5.95,USD,False
9223437d-5663-49dd-bb5c-58e59a72b0a1,cc_0001,credit_card,2026-07-20,Steam Games,POS DEBIT STEAM GAMES,11.48,USD,False
98eee017-1e5c-4132-a3d8-ffcc405b89f3,cc_0001,credit_card,2026-07-20,Uber,SQ *UBER,27.25,USD,False
1d3bb39c-494a-4088-8697-9fbde47f58dd,cc_0001,credit_card,2026-07-21,Peet's Coffee,Peet's Coffee,5.38,USD,False
a4d78d67-4bff-4ec3-939b-7423ff390135,cc_0001,credit_card,2026-07-21,Peet's Coffee,PEETS COFFEE WEB PYMT,4.03,USD,False
08c9baa0-7552-4bb0-a83a-ea796eba0d79,cc_0001,credit_card,2026-07-22,AMC Theatres,POS DEBIT AMC THEATRES,16.94,USD,False
f95a1e0e-fbf7-4d5b-9e9c-58530a89b3c0,cc_0001,credit_card,2026-07-23,ExxonMobil,SQ *EXXONMOBIL,55.0,USD,False
10674d3e-456c-49d4-b4f7-3be428ceea81,cc_0001,credit_card,2026-07-24,AMC Theatres,SQ *AMC THEATRES,46.24,USD,False
08d5a247-1365-4ac3-98dd-baeac07cbd06,cc_0001,credit_card,2026-07-30,Target,POS DEBIT TARGET,113.2,USD,False
e76abb07-ced6-413b-a96d-fe868fc1a820,cc_0001,credit_card,2026-07-30,City Medical Clinic,CITY MEDICAL CLINIC #7437 NORTH BRANDONSHIRE KS,97.11,USD,False
c4314b69-7b94-4d13-9c55-3bc49e96beea,chk_0001,checking,2026-07-30,Panera Bread,SQ *PANERA BREAD,22.59,USD,False
bb56ead4-87e5-45c3-9e6e-6d37731fb2af,chk_0001,checking,2026-07-31,Acme Corp Payroll,ACME CORP PAYROLL WEB PYMT,-2100.0,USD,False
4f71c2a2-b3dd-4381-9949-d66fc85b12b3,cc_0001,credit_card,2026-08-01,Airbnb,AIRBNB #9796 PERRYMOUTH IL,463.73,USD,False
44431a6f-8b4d-4d92-89f1-9d0d060e8f59,cc_0001,credit_card,2026-08-01,Chipotle,CHIPOTLE #3725 CATHERINEMOUTH VI,52.75,USD,False
3a66f51f-2fd7-4813-aa22-60b880fecdbd,chk_0001,checking,2026-08-01,Parkview Apartments Management,Parkview Apartments Management,1450.0,USD,False
9717b0a7-7207-4fdf-8235-2466c674508a,cc_0001,credit_card,2026-08-02,CVS Pharmacy,SQ *CVS PHARMACY,81.5,USD,False
8df334b4-9a5d-45ac-a3bd-dcb6f3330ab0,chk_0001,checking,2026-08-02,Transfer to Savings,ONLINE TRANSFER TO SAVINGS xxxx0001,300.0,USD,False
3c96b120-4b1b-4d99-8177-315479e530f3,chk_0001,checking,2026-08-02,City Medical Clinic,City Medical Clinic,37.01,USD,False
113f3cc0-d468-493d-8f69-566f93074497,sav_0001,savings,2026-08-02,Transfer from Checking,ONLINE TRANSFER FROM CHECKING xxxx0001,-300.0,USD,False
858d37c0-f68c-4644-a742-8e013e30537c,cc_0001,credit_card,2026-08-03,Netflix,Netflix,15.99,USD,False
e25d90dd-d480-487d-a48f-5573366b24e7,cc_0001,credit_card,2026-08-03,AMC Theatres,AMC THEATRES WEB PYMT,32.45,USD,False
9b5d96d5-5d97-4cb5-b253-c94696803e3a,chk_0001,checking,2026-08-03,Nike,NIKE WEB PYMT,83.62,USD,False
b315a433-6ca5-4aff-bb0b-7e032cc724c5,cc_0001,credit_card,2026-08-04,Uber,UBER #2791 JAMESBURGH NM,29.88,USD,False
1e322085-75dd-43d0-a9f7-6e3905e56aec,chk_0001,checking,2026-08-04,Olive Garden,OLIVE GARDEN WEB PYMT,23.77,USD,False
219d24e2-0017-4ee3-ad1a-9249c68a4b2d,cc_0001,credit_card,2026-08-05,Spotify,SQ *SPOTIFY,10.99,USD,False
1fb7d6cd-24d1-4b66-a079-faee75c620af,cc_0001,credit_card,2026-08-06,Kroger,Kroger,37.02,USD,False
552922e3-3636-4428-ac68-8c837ff12c33,cc_0001,credit_card,2026-08-06,Global Overseas Traders Ltd,INTL PURCHASE GLOBAL OVERSEAS TRADERS,312.4,USD,False
14bc6145-bc84-4520-9035-f6767fcac983,cc_0001,credit_card,2026-08-07,Planet Fitness,Planet Fitness,39.99,USD,False
07ec3f87-17ca-40e5-a85a-036b00fceb37,cc_0001,credit_card,2026-08-07,Nike,NIKE WEB PYMT,109.93,USD,False
46b529db-f99a-429e-88f4-cb2a0bfe70ce,chk_0001,checking,2026-08-07,Nike,POS DEBIT NIKE,35.01,USD,False
0eeef933-a48d-476f-9d76-f1b8719a72bb,cc_0001,credit_card,2026-08-08,Kroger,POS DEBIT KROGER,136.18,USD,False
ea29b706-e0d6-4511-af30-45bceb703e9e,cc_0001,credit_card,2026-08-09,Local Coffee Co,SQ *LOCAL COFFEE CO,5.22,USD,False
4f3f3591-07f5-4a69-b478-3c77ce869490,cc_0001,credit_card,2026-08-09,Best Buy,Best Buy,2450.0,USD,False
ee2f4288-11d1-4786-b41c-a5c6378d6d70,cc_0001,credit_card,2026-08-10,Peet's Coffee,SQ *PEETS COFFEE,5.56,USD,False
4c96b6c9-7b19-4ba8-9d2c-2e660163860e,cc_0001,credit_card,2026-08-12,City Metro Transit,City Metro Transit,29.84,USD,False
2d94c89e-7d81-4bc7-b3f0-c86bfc60cf17,cc_0001,credit_card,2026-08-12,Best Buy,POS DEBIT BEST BUY,55.4,USD,False
b44f338e-213c-4614-8718-b5efc6f6827e,chk_0001,checking,2026-08-12,Verizon Wireless,Verizon Wireless,84.93,USD,False
f4c0e573-23ed-479f-b3da-50aaa4faf063,cc_0001,credit_card,2026-08-13,McDonald's,SQ *MCDONALDS,28.19,USD,False
23021b05-4301-411d-8cd5-912b6a4d78a2,cc_0001,credit_card,2026-08-14,CVS Pharmacy,SQ *CVS PHARMACY,98.76,USD,False
fc1bb5f3-2450-472c-810d-6689593d54af,cc_0001,credit_card,2026-08-14,Trader Joe's,Trader Joe's,76.7,USD,False
88eca9c9-6143-48b6-b794-606bc14e787b,chk_0001,checking,2026-08-14,Comcast Xfinity,Comcast Xfinity,68.27,USD,False
84581ade-811b-4871-947d-f2d6f8fed3b2,chk_0001,checking,2026-08-14,Acme Corp Payroll,SQ *ACME CORP PAYROLL,-2100.0,USD,False
ba1d4266-e7c0-4c60-8099-79bb15e8d364,cc_0001,credit_card,2026-08-16,Nike,NIKE #6766 JESSICAFURT MN,140.32,USD,False
76c057c4-9b9c-444e-937d-33a95bd5fbf6,cc_0001,credit_card,2026-08-17,City Medical Clinic,CITY MEDICAL CLINIC #2388 SOUTH BRETTSIDE ID,33.12,USD,False
9958e215-513e-47d9-8c6d-2e9ac9aac1cb,chk_0001,checking,2026-08-18,State Farm Insurance,State Farm Insurance,120.0,USD,False
f9fc8542-f64a-4d2c-bc82-ef29f1da2320,cc_0001,credit_card,2026-08-19,Steam Games,SQ *STEAM GAMES,19.29,USD,False
c5bdd8ea-49df-4e85-90f0-165a70d331cb,cc_0001,credit_card,2026-08-19,Peet's Coffee,PEETS COFFEE #1157 EAST THERESAFURT MN,8.21,USD,False
a467d76f-ce89-4ff5-9fcf-d76675bf324a,cc_0001,credit_card,2026-08-19,Local Bowling Alley,POS DEBIT LOCAL BOWLING ALLEY,35.27,USD,False
